longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,class
-111.47,18.57,51,418,101,176,99,1.0117,100000,1
-111.47,18.57,50,1111,968,1111,817,1.1041,168100,1
-111.48,18.58,51,1501,757,1081,708,1.5871,157500,1
-111.45,18.57,51,1006,411,815,184,1.1961,116100,1
-111.45,18.56,51,1170,476,1017,457,4.61,111800,1
-111.46,18.56,51,1750,171,764,169,1.9191,111800,1
-111.46,18.57,51,810,171,116,151,1.1581,140000,1
-111.46,18.57,51,891,159,167,160,1.1186,111100,1
-111.46,18.57,51,1917,167,711,158,1.1484,158900,1
-111.46,18.57,51,1615,419,614,181,1.0549,156700,1
-111.41,18.56,41,1105,117,441,110,1.1817,111700,1
-111.44,18.56,45,1411,466,871,418,1.7167,111900,1
-111.44,18.56,51,906,165,157,166,1.8541,119400,1
-111.41,18.56,50,1511,188,511,157,1.5417,115900,1
-111.41,18.56,46,1116,144,451,145,1.0918,117800,1
-111.45,18.57,51,1994,615,1195,615,5.1169,111500,1
-111.45,18.56,51,1410,555,1101,510,4.0417,171800,1
-111.41,18.55,15,181,19,115,41,1.6417,98900,1
-111.41,18.55,44,1514,714,1509,656,1.7111,100100,1
-111.45,18.55,19,1174,808,1411,751,1.4889,77600,1
-111.46,18.56,51,1878,191,711,181,1.1148,111800,1
-111.45,18.56,51,1150,115,451,111,1.615,111100,1
-111.44,18.55,46,1698,181,716,186,1.9811,97000,1
-111.47,18.56,51,889,161,171,145,1.115,85600,1
-111.46,18.56,51,907,180,479,177,1.1115,104000,1
-111.46,18.55,51,1116,648,1789,558,1.7616,84100,1
-111.46,18.55,51,1094,461,1164,407,1.1115,68500,1
-111.47,18.55,48,1091,401,916,116,1.1458,65400,1
-111.47,18.56,51,1511,408,781,169,1.8911,85900,1
-111.47,18.56,51,1081,559,874,514,1.0111,95800,1
-111.47,18.56,44,1986,571,1044,490,1.7118,88100,1
-111.48,18.56,44,1151,161,518,158,1.0089,111600,1
-111.48,18.56,46,1476,144,688,151,1.7116,114700,1
-111.48,18.57,18,1145,114,596,188,1.78,114100,1
-111.49,18.56,41,900,119,506,111,1.1811,87500,1
-111.49,18.56,15,1511,457,987,455,1.9011,86900,1
-111.49,18.57,51,1491,185,716,165,1.7155,108800,1
-111.5,18.57,41,1114,144,807,116,1.4711,94600,1
-111.5,18.57,44,1175,151,766,111,1.1719,87500,1
-111.51,18.57,16,611,166,415,147,1.1011,91800,1
-111.5,18.57,45,858,154,510,100,1.0114,80000,1
-111.5,18.56,46,1646,645,1684,616,1.118,111100,1
-111.51,18.56,41,1048,111,1110,194,1.0649,117500,1
-111.51,18.55,45,1011,611,1141,597,1.8417,117900,1
-111.51,18.55,46,1485,178,511,191,1.7885,117100,1
-111.49,18.56,51,1844,191,667,151,1.0011,101500,1
-111.49,18.55,51,1515,460,816,441,1.1844,151100,1
-111.5,18.55,51,1784,455,957,448,5.6401,109800,1
-111.49,18.56,51,1777,168,614,150,1.6719,117800,1
-111.49,18.54,47,1111,516,779,441,1.5619,111000,1
-111.5,18.54,51,1145,111,114,118,8.118,405800,1
-111.49,18.55,51,4180,611,1486,611,5.0159,114100,1
-111.5,18.55,49,4094,614,1161,659,5.1161,116800,1
-111.5,18.54,44,1167,101,451,109,1.7144,179800,1
-111.48,18.55,51,1508,160,811,145,7.1015,118700,1
-111.48,18.55,51,1017,158,811,175,4.1919,161500,1
-111.48,18.56,50,1587,448,877,180,1.0811,94100,1
-111.48,18.55,51,1684,109,675,196,4.1467,175000,1
-111.48,18.55,51,1116,111,714,117,4.8601,191900,1
-111.48,18.56,51,814,116,117,181,1.8541,115000,1
-111.47,18.55,48,968,110,706,174,0.9948,65400,1
-111.47,18.55,19,1101,108,861,161,1.0108,55800,1
-111.47,18.54,47,1085,464,1146,401,1.1679,56700,1
-111.47,18.55,14,979,187,546,191,1.186,67000,1
-111.47,18.55,51,1184,195,561,144,1.0141,94600,1
-111.45,18.54,47,1159,150,810,144,1.7787,56000,1
-111.45,18.54,41,1178,108,819,180,1.4701,58100,1
-111.46,18.54,48,1001,105,605,175,1.8111,58100,1
-111.46,18.55,40,1077,415,1454,185,1.0074,57000,1
-111.41,18.54,19,1407,165,556,115,1.0511,108000,1
-111.41,18.54,41,1084,417,911,410,1.9769,91700,1
-111.41,18.54,44,1879,159,791,145,1.15,101500,1
-111.44,18.54,44,1570,509,1145,501,1.5694,91400,1
-111.45,18.54,48,1411,714,1441,717,1.9485,86600,1
-111.41,18.54,18,1515,501,1716,468,1.198,87600,1
-111.41,18.54,19,1158,491,1071,470,1.915,94100,1
-111.41,18.54,41,1111,688,1146,658,1.4618,101100,1
-111.44,18.54,19,1855,,1117,561,1.1404,91600,1
-111.44,18.54,47,1518,501,1108,471,1.5189,75700,1
-111.41,18.51,15,1061,171,1110,141,1.1944,79000,1
-111.41,18.51,17,1058,114,588,111,1.9717,71100,1
-111.41,18.51,17,1958,167,1171,166,1.8198,71100,1
-111.41,18.51,16,1581,188,811,191,1.4081,71800,1
-111.41,18.51,16,1488,194,846,179,1.1108,81700,1
-111.41,18.51,16,1410,416,1199,417,1.1667,81900,1
-111.44,18.51,17,1951,411,1089,411,1.1171,80600,1
-111.41,18.51,15,1087,710,1519,708,1.8689,66800,1
-111.41,18.51,11,1149,666,1611,661,1.9411,87800,1
-111.41,18.51,11,1818,556,1655,485,1.5574,71600,1
-111.41,18.51,41,1089,199,955,185,1.5898,71100,1
-111.41,18.51,10,1657,945,1915,899,1.1917,78100,1
-111.44,18.51,18,1080,188,995,180,1.7697,76600,1
-111.5,18.51,19,1184,591,1188,571,4.6911,191000,1
-111.5,18.51,17,1641,684,1508,657,1.5111,114100,1
-111.51,18.51,14,1611,165,611,166,4.15,191900,1
-111.51,18.51,16,1601,408,966,419,5.1115,116600,1
-111.5,18.51,17,1008,466,1161,417,1.1574,59100,1
-111.51,18.51,11,1918,419,1085,417,5.5108,171100,1
-111.51,18.51,11,1595,117,541,116,6.6111,151600,1
-111.51,18.51,10,1116,588,1167,569,4.0971,181400,1
-111.48,18.51,18,1451,115,786,140,1.1487,101600,1
-111.49,18.51,40,1966,516,1115,505,1.115,110600,1
-111.49,18.54,17,1655,191,841,155,1.6911,78400,1
-111.48,18.51,41,1178,180,708,180,1.1541,101900,1
-111.48,18.51,16,1814,157,906,156,1.9911,96400,1
-111.49,18.51,17,1901,411,955,184,1.1014,96800,1
-111.49,18.51,41,1468,181,571,171,1.1906,114100,1
-111.48,18.54,41,1164,685,1841,616,1.1975,71500,1
-111.48,18.51,17,1704,161,901,156,1.9817,61100,1
-111.47,18.54,16,1099,510,1845,481,1.4118,51500,1
-111.47,18.51,41,1115,715,1400,615,1.4615,54400,1
-111.47,18.51,44,541,146,506,115,1.1646,65400,1
-111.49,18.51,18,700,169,160,118,1.9119,151900,1
-111.49,18.5,11,1164,419,1111,449,1.119,84500,1
-111.49,18.5,10,1715,171,841,161,1.0111,87900,1
-111.5,18.5,19,1049,110,787,109,1.7414,98500,1
-111.49,18.51,10,1166,607,1857,579,1.1768,79500,1
-111.51,18.54,14,1815,479,1075,471,1.9791,164800,1
-111.51,18.51,11,1089,585,1166,561,4.1885,160100,1
-111.51,18.51,10,1177,611,1189,594,1.5717,171100,1
-111.51,18.51,11,6876,1456,1941,1186,1.0961,156900,1
-111.51,18.49,11,4416,790,1856,761,4.1,158100,1
-111.51,18.5,15,4719,745,1857,719,5.0171,180100,1
-111.55,18.51,14,5490,851,1415,817,6.5151,116800,1
-111.55,18.5,9,4868,718,1016,750,5.7611,104600,1
-111.54,18.5,15,6091,1051,1415,997,4.1075,181600,1
-111.54,18.51,17,8481,1590,1161,1511,4.1116,117900,1
-111.51,18.5,17,1087,477,1165,495,6.4667,116800,1
-111.51,18.51,10,6111,1114,1595,1174,1.1607,178900,1
-111.51,18.5,19,4900,805,1519,855,4.8497,184400,1
-111.51,18.48,5,17870,5017,11915,4855,4.8811,111100,1
-111.51,18.49,5,1144,800,1141,670,1.6196,151800,1
-111.54,18.49,6,9104,1515,1759,1481,5.1441,174500,1
-111.48,18.51,14,1561,497,1581,510,1.1581,95800,1
-111.48,18.51,14,979,101,711,105,1.5916,71100,1
-111.48,18.5,11,1679,791,1740,659,1.1679,70100,1
-111.49,18.49,16,1557,101,986,100,1.6611,77700,1
-111.5,18.49,19,1606,690,1117,696,1.7168,78100,1
-111.5,18.49,11,4011,715,1011,675,1.1689,81400,1
-111.48,18.49,16,1165,806,1447,751,1.5908,78600,1
-111.49,18.49,16,4619,811,1901,816,1.715,74600,1
-111.47,18.49,17,1595,790,1760,770,1.1111,78800,1
-111.47,18.48,15,1969,551,1745,487,1.6181,76100,1
-111.49,18.47,16,6111,1185,4114,1105,1.1496,68000,1
-111.47,18.48,14,1159,461,1048,476,1.1701,67100,1
-111.45,18.54,18,1865,184,1051,154,1.7891,60500,1
-111.45,18.51,18,1746,188,1141,115,1.7714,69900,1
-111.45,18.51,14,1891,415,884,195,1.1679,75400,1
-111.45,18.51,14,1717,154,848,106,1.4741,87000,1
-111.46,18.54,19,1451,114,841,181,1.7691,61900,1
-111.46,18.51,17,1745,588,1607,556,1.8007,65400,1
-111.46,18.54,16,1815,411,1116,191,1.5191,55700,1
-111.47,18.51,16,1177,618,1971,560,1.1575,66800,1
-111.46,18.51,18,1111,606,1576,599,1.5715,110000,1
-111.45,18.5,15,1011,665,1559,617,1.7101,99500,1
-111.47,18.5,17,1895,414,610,417,1.7188,117500,1
-111.47,18.51,51,10,4,74,9,1.615,80000,1
-111.47,18.51,41,1116,515,1597,511,1.8105,60400,1
-111.44,18.51,16,1446,950,1460,847,1.6511,69700,1
-111.45,18.51,19,4111,901,1194,850,1.1145,75900,1
-111.45,18.51,17,1705,115,817,116,1.6188,71100,1
-111.45,18.51,17,1477,111,888,111,1.5591,70100,1
-111.46,18.51,19,1871,797,1117,706,1.1716,71100,1
-111.46,18.51,11,1417,591,1596,557,1.68,84100,1
-111.46,18.51,14,1179,185,961,168,1.71,65600,1
-111.44,18.51,17,7111,1606,4818,1549,1.114,81400,1
-111.44,18.5,17,1517,419,1089,415,4.088,96800,1
-111.44,18.5,10,1011,586,1181,511,1.4007,97500,1
-111.41,18.51,15,7901,1411,4769,1418,1.8119,90400,1
-111.41,18.5,14,7740,1519,4111,1197,1.015,87900,1
-111.46,18.49,15,10111,1995,5656,1751,1.575,107900,1
-111.45,18.49,14,1571,661,1540,610,1.5111,109800,1
-111.44,18.49,11,4197,788,1081,771,1.1878,109100,1
-111.45,18.48,18,1780,510,1618,511,1.9571,101100,1
-111.41,18.48,11,4601,910,1199,860,1.0615,90500,1
-111.44,18.48,11,4919,1010,1611,870,1.7161,109800,1
-111.45,18.48,14,1766,140,1018,171,1.5401,98700,1
-111.46,18.48,8,1591,659,1710,510,1.5117,91100,1
-111.41,18.49,17,11180,1444,7115,1115,1.161,101000,1
-111.41,18.48,11,7880,1991,4749,1881,1.9657,116000,1
-111.4,18.49,11,7190,1181,1960,1148,1.5968,106100,1
-111.18,18.49,11,8517,1641,4114,1648,1.9647,108900,1
-111.19,18.51,19,1808,175,758,110,1.0061,91000,1
-111.41,18.56,11,1066,748,1548,714,1.1571,55000,1
-111.19,18.56,19,8507,1470,1517,1451,4.1644,117400,1
-111.18,18.55,11,1790,410,1407,460,4.1188,111700,1
-111.18,18.55,16,1511,164,781,185,4.6944,110900,1
-111.19,18.55,15,1171,411,1051,411,1.5178,116100,1
-111.19,18.55,18,1714,467,781,447,1.9044,154100,1
-111.4,18.55,16,1697,198,1088,189,5,141500,1
-111.41,18.55,14,1514,705,1495,581,1.9167,156100,1
-111.4,18.55,19,1497,494,748,441,1.915,141400,1
-111.4,18.51,18,151,10,65,15,0.9174,67500,1
-111.48,18.59,41,987,140,1151,117,0.9104,81100,1
-111.5,18.59,41,88,11,119,19,1.715,67500,1
-111.44,18.6,16,1987,864,1140,755,1.8111,117500,1
-111.41,18.56,17,7118,1169,1455,1165,5.1185,179500,1
-111.17,18.57,11,4899,847,1701,816,5.1449,187000,1
-111.19,18.57,11,1648,157,861,159,8.4016,118700,1
-111.4,18.57,15,1011,195,619,178,5.8416,197600,1
-111.41,18.57,16,4419,1114,1518,960,1.1441,190700,1
-111.4,18.56,11,1611,157,818,168,7.141,117800,1
-111.41,18.6,11,1711,1078,1194,1018,1.7451,89600,1
-111.41,18.6,15,1166,191,574,190,1.1451,101800,1
-111.41,18.6,16,1117,109,611,110,1.8671,111400,1
-111.41,18.61,11,1189,576,1100,501,1.1694,95700,1
-111.44,18.61,14,171,18,149,55,1.6441,55000,1
-111.41,18.61,16,1099,605,1111,611,1.4784,105500,1
-111.41,18.6,16,5407,1467,1511,1165,1.0471,104100,1
-111.41,18.59,18,5517,1446,1881,1105,1.6485,114500,1
-111.41,18.59,17,11155,1610,5691,1071,1.5145,99100,1
-111.41,18.58,18,6955,1881,1801,1740,1.089,141400,1
-111.19,18.61,16,1196,516,1115,515,1.9559,116600,1
-111.19,18.6,11,5771,1110,1607,1150,1.5118,118800,1
-111.4,18.61,17,1994,147,781,155,4.1488,116400,1
-111.18,18.59,16,1119,117,764,111,1.0156,101000,1
-111.19,18.59,11,1091,468,1051,470,1.1164,108100,1
-111.19,18.59,14,1151,114,561,151,1.8,111600,1
-111.4,18.59,15,1118,514,1110,481,1.5161,114600,1
-111.4,18.59,18,1614,614,1181,616,1.0411,156800,1
-111.18,18.59,16,1151,414,1018,416,1.1596,98700,1
-111.19,18.58,16,1019,169,878,156,1.8461,91400,1
-111.19,18.58,41,1577,165,911,119,6.1406,448100,1
-111.17,18.6,15,1117,544,1111,549,1.788,116800,1
-111.17,18.6,16,1119,144,414,150,5.8116,181100,1
-111.18,18.6,16,1149,159,161,141,6.8469,446400,1
-111.18,18.61,14,1888,496,1168,479,1.6051,148600,1
-111.17,18.59,16,1511,401,917,198,1.5179,107800,1
-111.17,18.58,17,1819,190,1006,400,7.1141,180400,1
-111.18,18.58,18,1968,475,1176,454,5.0497,191700,1
-111.18,18.59,18,1819,187,685,176,4.5111,189400,1
-111.17,18.59,16,1188,169,818,156,4.775,194100,1
-111.15,18.61,17,1900,776,1549,761,1.7788,115700,1
-111.15,18.6,17,4114,611,1661,575,5.0997,170100,1
-111.16,18.6,15,1910,118,805,118,4.4641,111000,1
-111.16,18.6,16,1175,117,510,145,1.875,111600,1
-111.16,18.61,15,1155,165,991,154,5.0491,144100,1
-111.15,18.59,19,1185,191,460,106,5.1141,165700,1
-111.16,18.59,11,1101,480,1185,416,5.0508,115700,1
-111.16,18.58,15,1196,406,978,419,8.4699,144000,1
-111.15,18.58,10,1991,178,1105,168,8.6571,110100,1
-111.14,18.58,18,1611,118,599,118,7.8011,167100,1
-111.14,18.59,11,1911,411,1111,410,5.9174,115900,1
-111.14,18.59,11,1171,480,1151,461,8.05,180000,1
-111.16,18.64,14,6540,1008,1667,1011,5.5611,175100,1
-111.16,18.61,18,6119,985,1611,914,4.875,146400,1
-111.15,18.61,18,4175,796,1011,810,1.4199,164000,1
-111.15,18.61,15,4916,1141,1140,1116,1.5511,114100,1
-111.16,18.61,17,1191,194,951,161,1.8881,159500,1
-111.16,18.61,14,1447,501,1077,456,1.058,111000,1
-111.16,18.61,10,1619,170,940,159,4.7181,164500,1
-111.17,18.64,16,111,48,111,59,4.6111,119100,1
-111.18,18.64,19,4561,1069,1156,916,1.1471,141400,1
-111.17,18.61,11,1658,797,1451,715,1.6611,110700,1
-111.17,18.61,17,494,86,151,99,4.8194,141100,1
-111.17,18.61,10,5996,1018,1511,1049,4.6117,151800,1
-111.17,18.61,17,1741,180,697,168,1.6678,166100,1
-111.18,18.61,14,1151,610,1117,591,1.1,116500,1
-111.18,18.61,41,774,144,156,150,1.5615,115100,1
-111.17,18.61,41,1077,199,447,181,1.0119,115600,1
-111.17,18.61,41,945,191,460,191,1.7569,117100,1
-111.17,18.61,19,811,146,119,144,1.0811,114100,1
-111.18,18.61,17,1175,517,861,451,1.0086,116900,1
-111.19,18.61,10,1910,719,1661,668,1.7811,118900,1
-111.19,18.61,14,1116,180,159,167,1.8068,150400,1
-111.19,18.61,15,1014,159,786,164,1.4611,156900,1
-111.19,18.61,17,5691,1487,1114,1187,1.1844,170500,1
-111.19,18.61,45,1696,614,1059,581,1.8176,160900,1
-111.4,18.61,10,1616,814,1577,806,1.517,110400,1
-111.4,18.61,11,1540,451,1079,444,1.8571,98700,1
-111.4,18.61,18,1671,886,1711,810,1.1191,111100,1
-111.4,18.61,11,1511,815,1515,781,1.9908,118800,1
-111.41,18.61,11,1160,761,1715,716,1.5161,97500,1
-111.41,18.61,11,1171,811,1591,695,1.0786,88600,1
-111.41,18.61,14,1116,156,589,141,1.1776,84400,1
-111.41,18.61,40,1114,151,675,149,1.1696,65100,1
-111.41,18.61,41,1087,171,461,119,1.0114,64900,1
-111.41,18.61,41,1185,171,740,174,1.6055,78000,1
-111.41,18.61,41,1009,115,604,118,1.6641,67000,1
-111.41,18.61,41,1117,516,1101,507,1.9411,71100,1
-111.41,18.61,16,1765,418,1008,181,1.0619,71000,1
-111.44,18.61,41,1404,111,765,110,1.8791,61100,1
-111.41,18.64,41,1578,117,897,111,1.1114,66800,1
-111.41,18.64,18,1184,187,681,180,1.9167,64400,1
-111.41,18.64,41,1710,181,1069,161,1.8611,60500,1
-111.41,18.64,44,1718,167,1041,149,1.6011,58500,1
-111.41,18.65,11,1174,495,1157,445,1.098,49800,1
-111.41,18.65,18,909,198,661,176,1.1696,77400,1
-111.41,18.64,14,1010,411,1501,411,1.0417,65900,1
-111.44,18.64,18,1756,441,817,110,1.115,70500,1
-111.44,18.64,15,1678,167,971,107,1.0198,61100,1
-111.44,18.65,18,1119,140,559,111,1.8195,111100,1
-111.44,18.61,18,1671,199,1116,181,1.1101,61100,1
-111.44,18.61,11,1077,171,751,116,1.1461,55900,1
-111.44,18.61,18,1401,170,970,181,1.6141,71000,1
-111.44,18.61,17,1607,185,971,154,1.9107,64700,1
-111.44,18.61,17,1009,711,1511,588,1.4187,61000,1
-111.45,18.65,5,1680,501,1885,498,1.6169,110000,1
-111.46,18.65,8,1746,767,1161,744,1.1019,101400,1
-111.46,18.65,14,1167,551,1787,511,1.8115,91600,1
-111.45,18.64,11,1481,141,1079,115,1.867,60600,1
-111.46,18.64,10,1517,111,1187,118,1.6607,67000,1
-111.46,18.61,16,1185,658,1444,616,1.56,67600,1
-111.45,18.61,18,1146,195,884,158,1.4197,51700,1
-111.45,18.61,17,1514,115,1147,111,1.5641,59800,1
-111.45,18.61,18,1419,605,1696,501,1.4861,61100,1
-111.45,18.61,11,1416,611,1509,618,1.0414,81400,1
-111.46,18.61,41,705,178,464,159,1.4105,60900,1
-111.46,18.61,15,1116,696,1511,649,1.9871,60900,1
-111.44,18.61,11,1591,466,1000,418,1.0467,70100,1
-111.45,18.6,44,1114,411,811,175,4.6615,158900,1
-111.45,18.61,46,1758,511,1094,484,1.0685,70000,1
-111.46,18.61,41,1111,169,611,190,1.1917,66100,1
-111.46,18.6,19,1978,518,811,490,1.9688,115600,1
-111.45,18.61,14,418,116,161,100,0.9179,67500,1
-111.47,18.61,19,1197,510,1174,481,1.1889,69100,1
-111.47,18.61,11,1071,,781,181,1.6561,65800,1
-111.47,18.61,15,1171,160,850,118,1.6111,67500,1
-111.51,18.65,17,1169,111,494,111,1.9615,111100,1
-111.51,18.61,5,8149,1911,1911,1616,1.6788,178800,1
-111.49,18.61,6,11197,1617,5614,1119,1.7449,119100,1
-111.5,18.61,8,16679,1457,7919,1119,1.7188,114500,1
-111.5,18.61,5,1195,171,618,111,1.6745,115000,1
-111.5,18.61,6,691,141,176,151,1.1944,117000,1
-111.49,18.61,8,15109,1996,7461,1885,1.9141,119700,1
-111.49,18.61,6,4191,974,1981,914,1.4191,105100,1
-111.48,18.61,11,7709,1179,4147,1161,1.8171,96600,1
-111.48,18.61,18,1511,115,1061,104,1.1418,89400,1
-111.51,18.69,18,800,149,450,158,1.1019,108600,1
-111.59,18.69,11,541,81,119,98,8.0179,181100,1
-111.41,18.71,10,1054,518,1911,510,1.0901,91900,1
-111.44,18.71,15,1187,114,717,116,4.7196,115500,1
-111.47,18.71,16,1708,199,911,190,4.0117,99800,1
-111.44,18.71,15,1116,406,1171,408,1.5119,101100,1
-111.41,18.7,10,1561,460,1478,411,4.0615,96100,1
-111.45,18.7,14,1159,169,1141,155,1.9851,90400,1
-111.46,18.7,11,965,181,568,188,1.8611,91900,1
-111.41,18.69,18,917,165,541,148,1.5,96100,1
-111.44,18.68,19,1476,514,1155,461,1.0615,94400,1
-111.41,18.68,11,1118,145,1019,118,1.715,111100,1
-111.41,18.69,18,1601,108,848,105,1.6419,105100,1
-111.44,18.69,14,1114,556,1511,555,1.1941,94900,1
-111.45,18.69,11,1961,516,1541,511,1.1141,89100,1
-111.46,18.68,15,1199,154,705,145,1.8111,101000,1
-111.47,18.68,19,946,181,474,171,5.0155,97100,1
-111.46,18.69,11,1115,658,1961,611,1.1115,96800,1
-111.47,18.7,11,1007,181,561,185,1.615,91100,1
-111.41,18.66,15,1814,167,1076,171,1.7179,81100,1
-111.46,18.66,1,1418,601,1601,554,1.9914,110500,1
-111.4,18.66,50,880,150,1148,148,1.5061,111500,1
-111.17,18.69,19,1101,180,1114,187,1.0811,87000,1
-111.17,18.68,14,1086,187,661,190,1.1074,84100,1
-111.18,18.68,15,1641,198,811,105,4.0671,84100,1
-111.17,18.68,16,1775,196,917,105,1.1786,81400,1
-111.17,18.69,15,1851,117,1007,186,1.1161,84000,1
-111.18,18.69,15,1941,554,1460,510,1.6711,84400,1
-111.19,18.69,18,100,47,154,51,4.0909,108100,1
-111.17,18.69,15,1091,191,590,190,1.7009,80100,1
-111.17,18.68,19,1757,646,1011,611,1.5419,88100,1
-111.17,18.68,15,1610,176,919,177,1.5541,71900,1
-111.18,18.68,15,1565,190,861,177,1.4844,77000,1
-111.18,18.68,40,67,17,50,11,1.7596,91800,1
-111.17,18.67,16,1154,158,771,167,1.1711,78800,1
-111.17,18.67,16,1786,118,974,119,1.555,71700,1
-111.18,18.67,17,1176,460,1067,157,1.1958,78400,1
-111.18,18.67,18,1001,118,597,116,1.1788,71400,1
-111.19,18.67,15,561,174,140,106,0.9118,111500,1
-111.17,18.7,18,1918,649,1861,606,1.6484,95000,1
-111.18,18.7,15,1919,764,1101,781,1.1401,89500,1
-111.19,18.69,10,1897,506,1508,478,1.865,88400,1
-111.17,18.7,16,1110,410,1155,177,1.4911,88100,1
-111.14,18.69,16,1686,516,1551,519,1.7857,111700,1
-111.14,18.69,17,1968,164,996,111,1.7011,114100,1
-111.15,18.68,10,7085,1111,1455,1119,4.1118,110000,1
-111.15,18.68,18,7911,1558,1789,1471,1.5401,98600,1
-111.15,18.71,1,11897,1511,8651,1871,4.5411,151100,1
-111.18,18.71,7,4841,915,1857,907,1.9118,111000,1
-111.4,18.71,15,4680,758,1616,719,1.8155,107000,1
-111.16,18.69,11,6850,1400,4151,1411,1.6989,91100,1
-111.15,18.7,5,14414,1979,7608,1811,1.5801,119600,1
-111.16,18.67,17,1770,684,1471,614,1.1681,81500,1
-111.16,18.67,5,5819,1507,1117,1156,1.1119,116600,1
-111.17,18.66,9,1184,779,1919,769,1.1844,86000,1
-111.16,18.66,11,1878,599,1161,541,1.7955,96500,1
-111.17,18.66,17,4866,1056,1171,1010,1.4574,101100,1
-111.18,18.66,17,1778,919,1191,861,1.8971,100500,1
-111.18,18.65,14,815,171,155,110,1.1858,109500,1
-111.19,18.64,11,1501,181,651,119,1.6917,99100,1
-111.14,18.68,18,1179,551,1541,556,4.1741,114000,1
-111.14,18.67,14,1501,164,711,185,4.0151,118500,1
-111.14,18.67,15,641,117,111,114,1.0417,110700,1
-111.14,18.66,16,1154,860,1817,791,1.9805,91900,1
-111.15,18.66,8,1111,805,1694,774,1.7011,110700,1
-111.14,18.66,17,1149,157,581,141,1.8091,117500,1
-111.14,18.66,18,4164,961,1011,898,1.119,111100,1
-111.15,18.66,14,1111,769,1611,681,1.5556,105700,1
-111.16,18.66,14,756,141,414,155,1.6951,116100,1
-111.17,18.64,17,1671,199,757,181,1.6786,159700,1
-111.15,18.65,10,1498,546,1185,506,1.1141,107900,1
-111.11,18.66,15,4171,908,1841,818,1.7797,105500,1
-111.11,18.65,11,1446,511,1111,511,1.6166,198500,1
-111.14,18.65,17,1595,146,610,151,4.6,199000,1
-111.11,18.65,14,1511,741,1496,711,1.8106,181100,1
-111.14,18.64,11,1771,578,1115,565,1.8068,161000,1
-111.11,18.64,17,1101,491,1158,491,1.4141,119500,1
-111.14,18.64,17,1761,501,1118,481,1.7561,119700,1
-111.14,18.61,11,1011,540,1161,519,4.0016,161700,1
-111.11,18.61,11,1947,409,866,400,1.7181,156800,1
-111.11,18.61,19,1851,415,771,197,1.1574,115800,1
-111.14,18.61,10,4011,864,1658,710,1.4517,151000,1
-111.14,18.61,11,1778,408,875,175,1.6011,141100,1
-111.14,18.61,11,1716,404,711,415,1.0916,166100,1
-111.11,18.61,11,1451,518,1116,505,1.7079,148000,1
-111.14,18.61,10,5801,1148,1586,1061,1.9061,161100,1
-111.11,18.6,15,4160,607,1615,640,6.1817,188100,1
-111.19,18.61,14,1868,517,1184,487,1.1181,111000,1
-111.1,18.61,11,1817,171,991,119,1.0971,150000,1
-111.11,18.61,10,7001,1409,1107,1115,1.0148,150500,1
-111.11,18.61,11,1114,410,1111,456,6.144,140000,1
-111.11,18.61,19,1410,448,1087,194,1.0864,177900,1
-111.11,18.61,11,898,190,470,101,1.6897,148100,1
-111.11,18.61,11,1901,845,1870,761,1.774,190100,1
-111.11,18.61,17,991,151,116,159,6.6118,116700,1
-111.1,18.64,10,5001,810,1110,810,4.0811,160000,1
-111.11,18.64,19,5407,818,1917,804,4.6101,195400,1
-111.11,18.64,19,8501,1558,1576,1467,1.6511,158500,1
-111.11,18.66,17,1711,181,761,195,5.1081,116400,1
-111.11,18.66,16,1604,145,751,167,4.7181,140500,1
-111.11,18.66,16,1149,191,500,194,5.078,161400,1
-111.11,18.66,11,1176,108,501,105,1.95,141600,1
-111.11,18.65,11,1618,499,1110,451,1.0951,157700,1
-111.11,18.65,11,1759,409,1051,174,5.5,165700,1
-111.1,18.66,11,1814,614,1818,600,1.711,119000,1
